lnkoff,rgyr,glob,ecc,AM1_dipole,AM1_E,AM1_HF,AM1_HOMO,apol,ASA+,ASA_H,ASA_P,ast_violation,ast_violation_ext,a_acc,a_aro,a_base,a_ICM,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_1,b_1rotN,b_1rotR,b_double,b_max1len,b_rotR,CASA+,CASA-,DASA,DCASA,density,diameter,dipole,dipoleX,dipoleY,dipoleZ,E_ang,E_ele,E_nb,E_oop,E_rele,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,h_ema,h_emd_C,h_logD,h_logS,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mutagenic,npr1,opr_brigid,opr_violation,PC-,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_NEG,petitjean,pmi1,pmiX,pmiY,pmiZ,Q_PC+,Q_RPC-,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPPOS,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,reactive,RPC+,rsynth,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,std_dim2,std_dim3,VAdjEq,vsa_acc,vsa_base,vsa_don,vsa_other,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW6,vsurf_CW8,vsurf_D1,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_G,vsurf_HB1,vsurf_HB3,vsurf_HB8,vsurf_HL1,vsurf_ID3,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_W2,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp5,vsurf_Wp6,vsurf_Wp8,weinerPath
-5.220800924,5.871791695,0.113513567,0.849953982,27.06693904,-147268.723,799.0787928,-15.22699366,91.54709726,397.8003363,667.8751879,256.4048123,1,2,2.290635091,17,5.418729817,1.419904947,43.70936491,8,1,1.005237029,-2.764128073,-0.602162271,2.730302121,-3.44429602,-0.487508668,0.742312953,2.482579481,-0.442704428,10,0.23255815,2,4.074273412,0.272310823,4801.131737,1472.420828,221.7848205,3328.711085,0.689898724,24,7.627968038,-1.348925764,-1.054647488,4.97432433,14.50505991,197.5063223,-63.79104819,-0.196049949,66.09114708,-28.00191777,649448.8838,-327.9499716,1.9286628,10.34608448,0.007058375,-10.26055527,66.65261406,0.430430686,0.190450653,0.7226398,5.198678688,1.593263336,-0.87479349,-0.371178146,0.165629644,-2.249476314,-0.331724055,0.153370268,2.79356872,-0.63608778,-0.20109997,0.179188324,5.040572244,21.84312991,-4.785819802,1.225909358,3.871006567,8.035586405,8.734368661,2.235883004,0.675384299,9.2415085,12.431309,7.589551,9,9.709364909,0,2,1.710508073,-6.004538548,0,0.285937581,31,5.074273412,-8.36441993,-3.291839676,0.049739293,0.138198162,132.4512415,177.7542576,23.29808057,5.009975264,0,19.12875399,77.50617409,69.96772127,52.58132073,0,0,13.25474309,0.801340234,0.243768184,0.030789166,140.2591485,0.5,4350.021444,11700.71736,3892.21883,3154.31667,12.07549408,0.109166833,0.250324921,0.030789166,0.459441666,144.0343563,17.71011414,282.0842709,431.3732854,0,0.06062741,0.84615386,10.48071909,221.27493,6.37115,14.3858099,0,0,9.931095973,98.42099649,33.22973704,26.82986766,176.43184,0,2.633983831,1.635124397,0.31356117,1.651556054,50.63641026,55.7930003,41.801922,1.515093478,0.218153758,2.429472925,2.03656622,0.056713773,0.016056056,1340.519733,107.6381706,0.923405815,2.007120928,1.601032082,1.291032414,1.899951414,1.027794325,-2.815788924,-8.762186639,1.532017276,123.5537102,23.88842678,4.045198296,0.066598542,0.366660945,0.851950056,1.047939617,0.435850094,0.856636848,1.234468232,1.403896783,1.178166858,1.459881132,1.812440914,2.575825053,1.455254677,1012.908258,1699.694437,988.44458,405.0419604,52.04401311,12.52457296,0.009538585,6381
-5.357006363,6.195725926,0.086460672,0.843247452,27.62784759,-154432.0128,837.5430583,-15.37513026,97.74627547,379.4428488,738.5566533,238.3576928,1,2,2.272628135,17,5.45474373,1.39774722,47.72737186,8,1,0.99415921,-2.797238537,-0.506088716,2.755473389,-3.50933348,-0.484795282,0.571942028,2.489600159,-0.440924544,10,0.22222222,2,4.083969466,0.260608272,4622.956712,1482.906345,203.9797383,3140.050301,0.680294708,26,6.846257506,-0.425271394,-1.179163161,1.894643559,17.12573191,188.067438,-47.63702174,-0.179845778,83.71527068,-108.8776757,215921.357,-309.786933,2.350754182,11.33531695,0.008372767,-8.540196908,74.08246577,0.388518989,0.17967908,0.755812113,4.731458595,1.518514234,-0.885794743,-0.353890628,0.131853063,-2.259900074,-0.32742413,0.153051412,2.820890456,-0.630204225,-0.200663424,0.135848588,5.010194149,27.36642738,-3.958183495,-0.088174766,3.871356052,8.01881216,8.689477236,2.303522319,0.676866769,9.7419462,12.865585,8.048398,9,7.727371865,0,2,2.248830898,-6.265999255,0,0.268146481,31,5.727371865,-8.45145707,-3.272567557,0.049930206,0.139012046,134.0338183,244.5390328,22.18340537,4.699570883,0,19.33026195,61.90274722,73.63491736,52.36064717,0,0,13.27464859,0.843251824,0.227830347,0.027919739,143.5872452,0.5,5382.760073,14758.57747,3354.845194,3450.274418,12.18055616,0.113471741,0.228407227,0.027919739,0.466084262,143.9556983,17.59168676,311.3603938,486.3203782,0,0.060101435,0.85365856,10.904469,221.27493,6.37115,79.87792774,0,0,15.755974,65.53409844,31.11126281,26.23748947,176.43184,65.794373,2.947932123,1.645113809,0.30124658,1.549230153,40.46379994,45.30090217,41.801922,1.525588083,0.286401495,2.412672955,1.877186249,0.04100567,0.010006454,1503.99702,115.7207558,1.201736769,0.942503609,0.978393754,1.012150849,1.029585636,0.876906639,-2.644708014,-8.7193324,1.534512198,154.4542708,41.93663881,2.513305623,0.051783072,0.337650435,0.854079502,1.517744003,0.191498122,0.610841862,0.766038021,1.043077079,1.446089743,2.930663008,4.123888396,4.524235549,1.482902826,926.6256949,1679.84998,900.3933526,326.3757317,40.9988875,11.19280946,0.008919996,7439
-0.252894247,7.285146862,0.035343779,0.929913253,13.00431034,-146643.7626,360.4548823,-11.9502904,84.26348129,437.8322256,786.4681356,127.6006334,2,3,0.433,29,3.134,1.521327048,27.567,4,1,0.967390776,-2.357679518,-0.644949691,2.395913203,-2.895821329,-0.470672512,0.840644378,2.450520356,-0.432686641,8,0.18604651,2,2.954,0.222488377,3643.36664,2895.542421,12.77551817,755.267163,0.749664868,24,3.761045202,2.415686927,0.33213178,-0.056255666,8.261256784,-79.32757512,-102.0189309,-0.31926603,24.44077424,4.107028833,101326.5394,-97.08509766,0.062873627,8.887780125,0.006312727,10.31472954,74.39374184,0.478973886,0.469186585,0.860384735,3.986108615,3.167689261,-0.834964078,-0.39987727,0.119183182,-2.150255658,-0.263469341,0.225137426,2.728904352,-0.555355504,-0.198631919,0.297566264,2.205002374,9.153854429,5.9994607,-7.459257713,1.8011607,8.156353891,11.00932238,1.6879834,0.553090591,8.3062916,10.95743,6.3279753,5,5.567,0,2.613,8.106142807,-11.43383087,0,0.119135305,31,3.613,-6.751608036,-2.633525633,0.0713366,0.172807688,17.873652,103.01155,42.43492601,7.464065212,0,17.53561065,40.51797916,88.38278066,192.3256868,0,0,13.09736803,0.855171415,0.566652944,0.035021295,299.1895143,0.5,3299.898046,24051.21692,3792.971686,1678.755228,8.318175057,0.120819866,0.579744979,0.035021295,0.183194967,306.1110848,18.48105856,115.2288815,221.9162222,0,0.086196985,0.12820514,4.6558404,0,12.7423,16.77548032,0,115.17645,9.5073462,56.89810617,28.22284525,31.51327258,354.45648,78.297287,2.344015629,1.263846585,0.31356117,2.460555476,36.70707842,44.38957684,41.801922,1.379938541,0.450322112,2.531682721,2.000917031,0.01594248,6.76E-05,1652.575498,152.7144911,4.476513432,4.128347481,4.753953488,3.015717105,3.394180933,3.366358161,-2.710253339,-5.170575143,1.499814339,166.3207498,53.1198173,0.028927671,0.025749912,0.26445964,0.383648228,0.606006778,0.132770618,0.589752543,1.01500742,1.090775189,1.288736512,2.882867045,2.859750711,0.743675561,1.481553964,914.9551705,1712.381521,894.3567164,270.3165272,32.60011339,10.82917685,0.000645175,6609
-1.667994362,7.668645,0.043572566,0.917349601,14.26688015,-175011.004,753.8162138,-14.89507839,114.2178094,454.9264379,960.3163078,132.1206852,1.459752322,2.459752322,0.665634675,29,4.964396285,1.336915816,49.33436533,6,1,0.770544226,-2.787371424,-0.600630229,2.800886265,-3.424830605,-0.53807992,0.750307237,2.661601193,-0.494231391,10,0.18181819,2,3,0.21145511,5425.859996,2742.705913,134.9886689,2683.154109,0.676079845,30,4.685757241,2.225830651,0.971813772,-1.562306599,13.71415694,54.17596562,-148.973754,-0.271018744,25.31262006,15.43613644,128822.1467,-295.4647166,0.880096267,12.46185985,0.009030532,-4.066286141,92.31500715,0.416424159,0.292824179,0.879092302,4.965187218,2.510169901,-0.871939426,-0.380131709,0.12717587,-2.246037944,-0.291437853,0.163234094,2.945023588,-0.624120103,-0.21605732,0.192590555,2.084441712,23.93565019,1.854123179,-4.398935624,3.578115985,7.741729852,10.51406233,2.927813919,0.972983471,10.794771,13.890203,7.8477535,7,7.334365325,0,2,7.994273905,-10.82268483,0,0.143124024,43,4.205882353,-8.573066851,-3.28158888,0.052687532,0.138662011,70.09988219,163.5404812,72.31738529,6.377535935,0,18.24096252,56.83745366,92.20958364,180.6365209,0,0,13.16704464,0.862708511,0.429154934,0.026738312,290.9776108,0.5,5243.991422,27587.32782,7667.25239,3285.542651,11.90735759,0.110269244,0.399871203,0.026738312,0.252067939,271.2466548,18.13150876,189.1734905,407.1446691,0,0.061747746,0.180482722,5.579592712,73.758316,12.7423,15.71747218,75.473625,36.879158,14.83222174,58.76016464,29.35808011,29.43973133,465.21646,0,2.633132817,1.529110464,0.26834276,2.102377263,38.18358281,44.74775518,41.801922,1.425021496,0.401871411,2.431850809,1.910760191,0.020101395,0.002324639,1881.643706,164.2564812,2.720616485,3.571504629,3.504024334,2.587717342,4.234107885,2.834841729,-2.849936508,-6.689748718,1.552121805,174.1165057,22.39541966,-0.960535256,0.026597873,0.434857568,0.355911901,0.6350616,0.18218653,0.631547383,1.364332871,1.197226348,1.203423399,2.32891634,3.896072354,2.724210113,1.538330055,984.0403616,1916.430504,981.0856595,292.9506602,38.4427894,14.52991152,1.618780591,12691
-0.0216323,3.911434116,0.009954045,0.881762887,1.116330158,-70690.96954,214.2847745,-11.17961186,46.54852431,211.7908032,413.435954,115.404536,0.011,0.011,0.011,14,2.967,1.305000985,19.989,3,0,1.6312686,-2.470292996,-0.49130931,2.369519589,-2.540278062,-0.453423509,0.547948751,2.43887991,-0.254977675,2,0.090909094,0,4,0.090909094,825.7942395,307.9943911,105.9592887,517.7998683,0.663912623,10,0.810543285,-0.00888813,0.739419688,0.162569389,11.97720338,-31.08294159,-30.6523939,-0.457659336,-25.01833706,77.54376688,88213.33058,-59.80916752,0.563601026,6.220101429,0.003900613,5.757227626,60.23971455,0.40047357,0.200100917,0.781782874,1.561484842,0.582341678,-0.842469441,-0.405189869,0.011531585,-1.413623749,-0.29593452,0.086733727,2.696756713,-0.533809545,-0.153114684,0.132609573,1.391537263,8.377212459,2.5546653,-3.430138094,0.99540788,9.387290253,13.89730416,1.0297365,0.038017176,3.1224489,4.0956564,2.1256254,3,0.989,1,0,3.972554901,-3.65079839,1,0.1232602,16,0,-2.909851,-1.012029069,0.223747547,0.276751899,93.24101216,30.00509213,0,0,13.25171188,0,8.524203659,154.22928,0.269607888,0,0.197893547,0,0.926691377,0.516151642,0.00066235,154.6967804,0.5,501.0354364,3567.323267,415.4294089,92.32706878,3.898851,0.288049932,0.286878721,0.000210693,0.383283339,85.98222154,0.062508338,114.9405693,213.7365808,0,0.116955216,0.2,0.18464083,0,0,131.58875,0,5.513495,16.60088917,0.18464083,6.2486277,14.947698,123.50229,131.58875,1.753429287,0.420889036,0.49991596,0.062508338,5.620067862,5.620067862,0,3.902701902,2.543393806,2.582501783,1.529482751,0.000363419,0,924.917087,102.4238933,0.540126651,0.505451202,0.747694791,0.510902407,0.709451582,0.807848412,-2.467783902,-3.56989943,1.26709271,107.3553134,21.03756881,0,0.005492528,0.082493704,0.880669436,0.462748381,0.072235428,0.138809096,1.658843425,3.868840616,3.966705218,0.041075323,0.03977857,0,1.429884071,366.0590602,843.8469211,353.1137179,78.10831295,8.365266264,3.255388296,0,805
-0.475941222,4.208828599,0.357430695,0.798923421,4.795746357,-137254.0962,409.7558448,-12.90690716,87.58620746,386.6007097,614.9973604,102.2595479,2,3,0.190091001,29,3.619817998,1.341829369,33.809909,4,1,1.005499978,-2.463839279,-0.610853902,2.486747764,-2.930051512,-0.50807647,0.80108429,2.441410113,-0.462772925,10,0.23255815,2,4,0.274649058,3289.661126,1612.767675,145.9963942,1676.893501,0.678448718,24,2.775746014,-0.516724067,-2.025678397,-0.395511102,8.583201551,-55.19779861,-99.63715433,-0.11704467,95.49393647,65.46643469,444690.5462,-109.7472382,-0.291386555,8.668092776,0.006550682,8.06884099,65.30788592,0.53913125,0.335141533,0.857277919,4.5930271,2.24653242,-0.832258705,-0.389998692,0.132776589,-2.188092441,-0.26386139,0.163208817,2.760395102,-0.560216393,-0.204601994,0.19305076,0.955017779,10.88728623,4.4870343,-6.114120218,1.9106259,8.143495111,12.47377861,1.3585668,0.323068294,9.2415085,10.81142,5.7637482,5,5.809908999,0.190091001,1.809908999,7.207478218,-10.08226632,0,0.609519242,31,4,-6.703437978,-2.706016457,0.067774753,0.168125542,40.15477236,130.2434251,19.04426332,3.276793618,0,20.25389887,46.79888657,77.27099771,173.8981981,0,0,13.36588794,0.840630898,0.50810446,0.032455678,268.3031627,0.5,4544.566118,4032.503168,3189.005342,1922.061903,8.515156705,0.120039545,0.512523186,0.032455678,0.18715937,270.6463784,17.13396181,115.9754195,257.4288292,0,0.08605437,0.84615386,4.6558404,36.879158,12.7423,50.4349342,0,0,9.5073462,60.51415548,32.5978185,23.52225002,390.60049,0,2.634730278,1.839867799,0.31356117,1.080206598,42.39723776,45.76992563,41.801922,1.602809774,1.237827939,2.478932119,2.079773603,0.006303068,0.001630382,1244.084445,130.9747887,1.080843185,1.237704311,0.936382309,0.807383019,1.326221725,1.392388648,-2.811992115,-7.632003974,1.248374388,102.899002,-19.98834991,0.029622131,0.016909376,0.31727076,0.157910557,0.390167625,0.0621067,0.400376864,0.603091837,1.135640869,1.330392514,1.115898724,0.90575354,0.727386879,1.740488019,698.4930824,1312.908331,718.8275703,225.1489599,23.487615,7.057753799,0.536773074,6381
