lnkon,rgyr,glob,AM1_dipole,AM1_E,AM1_HF,AM1_HOMO,apol,ASA+,ASA-,ASA_H,ASA_P,ast_violation,ast_violation_ext,a_acc,a_aro,a_base,a_ICM,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_1,BCUT_SMR_2,b_1rotR,b_double,b_max1len,b_rotN,b_rotR,CASA+,CASA-,DASA,DCASA,dens,diameter,dipole,dipoleX,dipoleY,dipoleZ,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd_C,h_logD,h_logS,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mutagenic,npr1,npr2,opr_brigid,opr_violation,PC+,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POS,petitjean,pmi1,pmiX,pmiY,pmiZ,Q_PC-,Q_RPC+,Q_VSA_FPNEG,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_PNEG,Q_VSA_POL,reactive,RPC-,rsynth,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,std_dim2,std_dim3,VAdjEq,vsa_acc,vsa_base,vsa_don,vsa_other,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW6,vsurf_D1,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB7,vsurf_HL2,vsurf_ID1,vsurf_ID3,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_W1,vsurf_W2,vsurf_W8,vsurf_Wp2,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,weinerPath
11.09417246,5.036704705,0.060068994,20.32948253,-199059.137,-23.60439707,-16.25441348,85.43149482,384.7768727,154.725261,280.6240224,539.5021217,3,5,13.83050847,0,3.169491525,1.635212476,46.16949153,5,13,1.8425663,-2.812240886,2.876079613,-3.334871047,-0.604800587,0.514641936,2.677931109,-0.425092477,0.698049429,0.23809524,1,6,11,0.26190478,6040.833706,1935.990238,230.0516001,4104.843376,1.126163904,15,7.648838041,-1.32E+00,6.68E+00,1.959526307,18.87696652,243.0961618,-59.11406156,-0.218913091,0,-1.98E-13,-1.98E-13,-346.9271594,2.877575769,12.07244783,0.006538734,27.71286893,44.71693053,0.469074129,0.188729525,0.342196349,7.362952664,2.361547414,-0.862452855,-0.384369236,0.185165164,-2.235974751,-0.48158565,0.054200001,-0.642400945,-0.239221383,0.152992886,3.411870169,18.37410096,19.67349048,-11.54944024,10.68312334,3.515435916,7.771067115,9.034787426,3.137527136,0.904457185,7.7555523,14.584665,18,20.16949153,0,3,-8.2089996,1.986993931,0,0.30491567,0.762701935,18,5,15.67527119,9.638045804,-6.468553961,0.036002285,0.060657675,34.98147184,124.0440175,84.5173393,32.94483954,82.593384,12.949531,81.95366232,1.788193561,0,0,0,13.566921,0.505435929,0.175603166,0.172342275,96.67483014,94.88663754,453.9842424,0.46666667,4405.730179,10504.8291,3926.546973,505.6410334,-12.50577966,0.036349035,0.172342275,0.827657719,0.594656105,94.88663754,422.3564134,1,0.07559568,0.55000001,5.2587838,57.805416,0,0,37.736813,0,67.861771,203.08182,122.2781105,27.32139192,37.736813,0,2.665203135,1.108857519,0.29692331,23.581945,56.23466977,61.9172472,42.366531,2.744238975,0.009560272,2.680511148,2.520146138,0.433402533,385.4326006,5.273569915,0.664544574,1.532203367,1.754809144,1.336327312,7.318574106,8.27340738,-2.092745232,-8.696062573,1.448468625,472.9860964,645.8883739,40.78522246,1.127750428,1.238103012,1.820492421,4.563406359,4.578990603,0.179243433,0.138835853,0.369333578,0.737627608,1.014145949,1.129826491,1.508047003,2.220058092,1.479106158,2001.536149,1607.717823,15.24549788,961.8294492,207.8131621,81.75370763,20.00251589,2.015625,5207
8.161946,3.286169014,0.034019315,12.48700033,-77002.79671,172.4137811,-11.62247373,33.430309,246.2737789,119.2960586,159.5353796,304.1846843,0,1,3,6,3,1.8483173,13,7,1,2.617466,-2.4425452,2.3683717,-2.972677,-0.29810551,0.40813026,2.3398995,-0.056134779,0.58624291,0.11764706,2,4,4,0.23529412,1851.4863,777.6910109,126.9777203,1073.795292,1.160257084,9,3.22206237,3.064053357,-0.175896993,-0.515345974,9.673771722,-171.320738,-229.0613046,-0.032424053,0,0,0,-85.37719667,1.841040442,5.865702432,0.002837815,15.22726287,27.63663006,0.531087777,0.257253912,0.344028997,3.992717955,1.677038208,-0.82219362,-0.37859905,0.0779,-2.1880567,-0.36143994,0.10315636,-0.5596931,-0.11261684,0.22512364,2.5383928,7.4267149,2.3535993,-3.1092987,-0.028156796,0.99998164,11.138162,11.264558,1.0013551,7.58E-05,4,4.4069238,8,7,1,1,-0.56046999,-0.99489999,1,0.241960277,0.785978713,7,1,7.5180001,3.0169828,-2.0169828,0.13343197,0.15397207,25.592316,0,39.619152,15.710309,43.095066,0,28.631105,46.477379,29.581947,13.566921,11.502043,6.6511192,0.6230529,0.44234037,0.11491414,121.08165,31.4554,152.64795,0.44444445,666.6279819,2035.543906,434.0745057,323.9831885,-6.5190001,0.15961692,0.16447736,0.7274527,0.6339578,45.022324,218.55533,0,0.14833564,0.52941179,40.728935,0,26.618963,65.794373,0,43.804485,23.862217,65.243027,21.135065,37.553028,32.897186,104.94302,1.571480864,0.645299352,0.52255934,24.932074,41.167557,58.910046,60.022987,3.384511939,0.087522157,2.794379685,2.211249078,0.303616382,642.0705962,66.74561828,0.5,1.96043596,2.006218235,0.603553205,0.552056144,0.551497421,-2.729875623,-10.23721792,1.27757284,110.3101417,103.424633,10.81418589,0.186506777,0.853898747,1.027611065,0.701999942,0.530816315,0.934107264,1.972672931,2.448196082,2.592128958,2.35966581,2.111563247,1.368718093,0.742310421,1.325494359,1074.03884,658.6695712,9.812837312,555.2449382,107.4692558,50.84122103,24.09020862,11.31148844,524
6.941190055,3.553021606,0.034377976,8.410905831,-82230.81088,347.0153594,-14.27937318,35.84722518,302.4110685,123.4711812,131.6644698,362.0889024,0.025,2.025,3.025,6,3.975,1.814496625,14.975,8,1,2.5160494,-2.519114393,2.511768413,-3.290173368,-0.45814262,0.525144884,2.323565055,-0.292705682,0.679014182,0.22222222,2,5,6,0.33333334,2837.21441,914.5429342,178.939884,1922.671534,1.164729895,11,1.860135096,1.182607912,-0.31775077,-0.475165573,10.52405958,-141.0150141,-286.8890598,-0.252164498,0,0,0,-171.960289,1.678636128,5.849671756,0.002766414,8.383601749,26.08624392,0.612427079,0.2500974,0.266691504,5.745738825,1.852458104,-0.859340095,-0.375870678,0.183459433,-2.2336204,-0.36619748,0.176600421,-0.639511467,-0.201859357,0.239949698,2.56183528,7.295314848,4.018852238,-5.899460788,3.250922607,1.9885901,8.993355468,11.39582239,1.065329303,0.073423635,4.8979592,5.4494891,9,10.975,1,1,-1.74447,-0.53152978,1,0.208151469,0.82435317,7,2.975,9.38042538,4.340153235,-2.36515304,0.0929165,0.151832454,9.403657745,34.04253548,48.66911365,15.710309,43.095066,0,53.84171803,0,29.581947,13.566921,11.502043,6.7880106,0.537776825,0.270659292,0.116966119,75.98523813,32.83636913,204.7623948,0.45454547,707.6483337,2647.307908,560.3032333,261.2413436,-7.406424903,0.127954901,0.165290513,0.729340738,0.668568731,46.40329013,234.1041468,0,0.130639636,0.55555558,58.739685,36.879158,26.618963,0,0,43.804485,23.862217,65.243027,50.08551025,56.38620775,32.897186,39.148643,1.493538699,0.699986549,0.50325835,24.932074,58.46648378,81.89155168,60.022987,2.748760649,0.069753316,2.85277937,2.489233278,0.284944055,600.2030169,55.59676607,0.865833629,2.2796876,2.290495025,0.534271799,0.582362577,0.795338023,-2.703718063,-10.38801654,1.309803348,81.85088165,73.04736964,9.495597823,0.207953933,0.403504726,0.455332869,1.279928672,1.459241829,0.467394428,0.798518138,1.117890081,1.64727835,2.354685949,2.478207828,1.786712066,1.374307334,1.312102641,1203.065469,817.4787653,10.33733948,744.4313957,160.1127144,69.57803144,29.12843436,11.87113315,648
3.251149385,3.910431391,0.068656475,16.35455984,-95064.49885,243.5470415,-11.51112098,47.337482,331.4761019,153.9347566,216.0217308,364.8173839,2,4,4,12,3,1.6480342,17,8,1,2.0756433,-2.4500849,2.3773508,-2.9726794,-0.52353024,0.66500688,2.4048498,-0.38495147,0.80125052,0.12,2,4,6,0.23999999,2816.883783,1154.356728,177.5413428,1662.527156,1.063892085,12,3.956590698,3.70E+00,-1.27E+00,-0.053429959,10.4209384,-153.2807906,-206.8285351,-0.003907268,0,-5.05E-14,-5.05E-14,-97.17912684,1.44870956,8.552130369,0.003923862,19.38079524,43.63138554,0.570684079,0.265021678,0.371913777,4.849673152,1.987397588,-0.82368803,-0.39014435,0.080627479,-2.1880713,-0.3690438,0.152307,-0.55969554,-0.21258889,0.2141245,2.7761571,8.8634615,4.3309469,-2.0724587,-1.5618494,1.0408524,11.150813,8.3698864,1.1874789,0.024952929,5.25,5.5353599,9,7,1,1,0.023530001,-2.6954601,1,0.363697418,0.674376341,13,2,8.4980001,3.3525043,-2.3525043,0.12007003,0.1320121,27.800856,39.569592,46.318703,6.6995511,43.095066,0,28.631105,70.987183,24.509808,13.566921,11.502043,6.6511192,0.70551246,0.45169047,0.089775957,158.26181,31.4554,192.11487,0.5,1775.654608,3165.253275,1623.030458,186.8890932,-7.4990001,0.14120969,0.17913525,0.68095928,0.54661548,62.764812,254.28612,0,0.12895052,0.66666669,40.728935,47.661102,29.804539,65.794373,0,4.6558404,23.862217,96.302383,21.135065,43.49535,103.46992,65.794373,2.553364136,0.842106501,0.42571631,42.674564,41.167557,58.910046,71.311737,3.556653972,0.099778945,2.747038806,2.377684093,0.241805376,863.4575953,117.1017774,3.377902519,1.987524578,2.076076446,0.551020032,0.552533391,0.603553347,-2.860253317,-9.892517607,1.345202789,215.3770906,222.0777656,8.124086652,0.133129738,1.16280831,1.237155061,1.555094719,1.396045156,0.855330879,1.128786826,1.654726463,2.227003753,2.378784784,2.621634017,2.631416564,1.384606792,1.384407677,1403.979255,890.2201196,8.410360219,668.142354,106.4158406,51.24725971,24.13139368,11.4112736,1331
5.49769063,4.489333968,0.050870122,8.732473431,-104627.9454,353.9500367,-13.38741896,51.75769192,275.053827,126.0215362,278.83741,338.9896995,2,4,4.011011011,6,3.988988989,1.696077243,23.98898899,9,1,1.7172495,-2.800604009,2.749977501,-3.502677784,-0.455066488,0.476582182,2.494450054,-0.288516786,0.6234034,0.2,2,4.09009009,7,0.28,2834.625747,1048.157789,149.0322954,1786.467956,1.0892217,15,2.80360097,-7.55E-02,1.51E+00,-1.478395701,14.96865462,-73.87704336,-190.8529261,-0.293235519,0,-1.07E-13,-1.07E-13,-155.2994649,2.635579929,8.351424833,0.004000221,0.968510817,38.32358045,0.445218902,0.203984831,0.451277014,4.588340393,1.696603908,-0.88561773,-0.359301547,0.098085058,-2.259052786,-0.367103238,0.163661345,-0.629349078,-0.201658031,0.173663782,2.88587352,9.283765486,10.68468457,-5.942880132,1.481563408,1.996906276,9.276608892,9.560192982,1.473818537,0.225974461,6.3525,7.6105642,10,8.988988989,1,1,-1.42647,-0.784448549,1,0.166643592,0.909946769,13,2.988988989,10.30534835,4.627709095,-2.638720124,0.087047479,0.127645612,85.51894586,78.50502546,48.238163,15.710309,43.095066,0,37.15521395,2.349457046,29.581947,13.566921,11.502043,6.7880106,0.709740011,0.200087297,0.081991629,77.09061545,31.592293,308.2227208,0.46666667,1155.775813,4242.491426,1719.574734,1251.296165,-8.317359558,0.116462086,0.117201923,0.806023924,0.639974241,45.159214,291.7506159,0,0.116263282,0.66666669,61.89839986,110.63747,26.618963,32.897186,0,43.804485,26.95212816,68.40174184,18.01075,55.563778,32.897186,72.04583,1.771034724,1.031807807,0.42571631,24.932074,41.167557,64.592621,60.022987,4.049026256,0.076184088,2.655242692,2.155850816,0.258304381,861.2965134,64.39009323,0.575253153,0.695227464,0.600644258,0.516754647,0.519582971,0.721727165,-2.84378156,-11.30737067,1.376947738,130.9561557,110.0130586,14.56538168,0.16050844,0.710745293,0.89968972,0.571781199,2.080086818,0.948903436,2.0969244,2.794491841,3.027351167,3.207836825,3.056547591,2.391187944,1.942240229,1.379027105,1363.747412,819.8246449,13.4212987,709.8115863,131.1315205,59.90869679,27.50516929,11.75018296,1571
6.309736444,3.97160367,0.223555301,15.77812481,-119145.7975,278.4248095,-11.05831967,62.37652866,391.2946077,184.4809092,351.0656278,283.4891239,2.864783047,4.864783047,4.864783047,21,3.135216953,1.597757909,22.06760848,9,1,1.3230839,-2.467111663,2.456904582,-2.9726789,-0.610551819,0.73042018,2.433522399,-0.487761427,0.855711808,0.17647059,2,4,8,0.23529412,3740.237435,1564.471487,206.8137083,2175.766003,1.062016799,15,4.049590807,-3.335963602,-1.91431253,-0.352629962,15.02009377,-179.8197453,-226.6076891,-0.44402824,2.572931311,9129.07642,1.764979947,-94.32893423,0.579771915,9.703504818,0.005048177,15.11590084,47.54099074,0.616903551,0.290191624,0.553744794,5.892567045,2.4602902,-0.834220691,-0.411538002,0.080608433,-2.188072434,-0.3327082,0.160507614,-0.559697771,-0.224683076,0.22952141,2.884171038,9.089604361,4.142409227,-1.672307793,-2.620603356,1.178772186,10.91943493,7.750957123,1.725476039,0.183369849,6.3208814,7.2091179,10,9.067608476,1,1,1.424714662,-4.29282085,1,0.449706219,0.861669224,23,2,9.547241264,4.076261432,-3.00865277,0.098983111,0.112878454,40.57544049,51.46996471,65.37170402,15.6417386,43.095066,0.756576846,29.79654181,24.509808,85.784325,13.566921,16.81893968,6.7880106,0.72847582,0.394747633,0.090871271,160.897875,37.03682275,246.7070281,0.46666667,2297.680618,2577.131513,2663.427867,1429.614745,-8.480632348,0.125885658,0.123842576,0.590232703,0.401503086,50.47610868,214.1426718,0,0.114058536,0.45161289,74.39037089,18.439579,28.946884,18.868406,0,4.6558404,24.99706111,80.89371289,34.79628,65.794373,210.55424,0,2.215049321,1.466157009,0.36875206,24.932074,41.93593747,65.36100147,62.202793,3.523660416,0.082559245,2.628234832,2.190132544,0.284628513,887.8882878,80.0340359,1.488229413,0.698436444,1.542709542,0.746041253,5.56825791,5.576296023,-2.829922257,-10.10248603,1.303049649,128.3125578,93.59305387,15.01425398,0.180029322,0.984742453,1.094760226,0.622965729,0.456404292,0.604677915,1.465935597,2.190870157,2.392646627,2.472408668,2.555140046,2.638973278,2.816907157,1.520436854,1421.403455,869.4140097,14.8190199,775.8209558,141.2604316,72.29472271,34.73091439,14.1105934,2899
1.488023291,3.74868335,0.055132338,14.26655295,-97220.55948,220.484923,-11.38357219,47.344273,317.5531559,93.57368217,230.7030496,332.4304681,2,4,5,12,3,1.6568187,18,9,1,1.731135,-2.4504371,2.664799,-2.9726794,-0.56004888,0.62637806,2.6888766,-0.36032832,0.77460581,0.11538462,2,2,5,0.1923077,2724.923618,709.4756497,223.9794788,2015.447997,1.099507764,10,3.890628618,3.13E+00,2.15E+00,0.38737759,17.2388522,-196.7317265,-246.9967419,0.150588253,0,9.10E-15,9.10E-15,-92.04008454,1.42062068,7.22263373,0.003558125,16.00921517,41.77507122,0.563908747,0.166162188,0.409667427,4.838900897,1.25984173,-0.82647997,-0.39689744,0.091759451,-2.1880703,-0.37151495,0.15889256,-0.55969763,-0.22090551,0.23519036,2.8551366,10.917559,4.3325763,-3.4809551,-0.79876441,1.032516,11.14743,8.4726076,1.1560678,0.019792963,4.6011772,5.5709877,10,7,1,1,-1.48247,-1.79977,1,0.346454317,0.704103247,18,2,8.5810003,3.5150695,-2.5150695,0.11451699,0.12347928,96.208107,8.5307722,71.821014,6.6995511,43.095066,0,28.631105,17.402626,0,13.566921,22.867195,6.6511192,0.65159613,0.22443902,0.13024245,73.7901,42.820553,254.98561,0.5,1559.162473,2573.388381,1753.516201,287.4242937,-7.5819998,0.13984384,0.17150742,0.82849258,0.52426618,56.387474,228.75348,0,0.1275389,0.625,74.299995,36.879158,26.618963,0,37.736813,4.6558404,23.862217,98.814087,21.135065,43.49535,121.84824,0,2.216362135,0.818122577,0.43739632,36.297226,41.167557,58.910046,75.80275,2.751156674,0.070647847,2.772226959,2.325724899,0.303059317,727.692959,83.46755924,0.848075813,0.884041437,0.695326119,0.5,0.513610279,0.895189875,-2.918546365,-10.25048586,1.323576606,246.3246421,274.5159802,8.218183552,0.179192561,0.516387118,0.791897176,0.402493223,0.500744119,0.798423997,1.383532453,1.624908577,1.862700549,1.96893452,2.211921991,2.234697599,1.389612567,1.388701546,1373.948956,901.5699112,9.04253859,627.0539311,105.8476277,50.96419187,24.99552681,11.89432756,1279
6.352048508,4.533398916,0.062901211,10.52470875,-115294.4236,388.529444,-13.20909426,63.46485188,362.3933082,131.8231567,359.8104564,330.5786114,2,4,4.021212121,12,3.978787879,1.545741412,28.97878788,9,1,1.5668621,-2.800683589,2.749669189,-3.497749787,-0.536519662,0.66161241,2.495982832,-0.464680019,0.708155944,0.19354838,2,4.129292929,8,0.25806451,3938.376221,1171.742534,230.5701507,2766.633612,1.01454994,15,2.98621368,-1.14E+00,-1.79E+00,-1.594713015,17.72617984,-79.37139087,-179.506172,-0.543704861,0,-1.02E-13,-1.02E-13,-152.2925849,2.334845611,10.6197266,0.004777019,7.950895599,52.15779421,0.524875326,0.190933128,0.521151036,5.704185101,1.697156132,-0.885217211,-0.365911734,0.079731178,-2.258332934,-0.298975235,0.1614439,-0.628610481,-0.215716815,0.175313724,2.993641509,8.962545165,11.87947949,-4.90498252,0.410982249,2.018040492,9.189580097,8.513814651,1.706006623,0.3166647,7,8.2440748,10,8.978787879,1,1,-0.50247002,-2.134327364,1,0.278777059,0.785275466,19,2,10.86662726,4.861279679,-2.882491584,0.082898171,0.116708478,87.43408439,98.97727479,54.937717,6.6995511,43.095066,0,37.06729045,3.497540062,61.274521,13.566921,11.502043,6.7880106,0.744941317,0.250924376,0.07210569,109.9312702,31.592293,328.2109891,0.46666667,2215.279493,3046.120266,2235.741335,2929.253817,-8.88883959,0.110458377,0.103070595,0.757077498,0.557331947,45.159214,289.3514723,0,0.108788743,0.7241379,61.93027133,110.63747,26.618963,32.897186,0,4.6558404,26.92025669,68.43361331,18.01075,61.5061,121.11311,32.897186,2.381886118,1.054093818,0.3796615,24.932074,41.167557,64.592621,51.01223,4.136937633,0.092325752,2.572549457,2.018932356,0.232522862,968.9930711,86.94706107,0.513764665,0.590295849,0.70695006,0.512869357,0.528792521,0.6699029,-3.059577185,-12.68491012,1.389772718,120.2328597,69.88253944,14.10701601,0.134532066,0.935268391,0.99588767,1.034402852,1.266656115,0.851903749,2.121015568,3.128973963,3.249741766,3.210783161,2.705209766,2.21488548,1.852339925,1.437719198,1446.445559,840.6478298,15.11018645,770.7652904,129.9806411,62.63024168,29.03302461,13.10676652,2410
7.60638739,4.037076231,0.238665169,18.38585708,-119147.5313,274.0940651,-10.48051587,62.37710935,426.2843653,161.2463849,325.4079895,317.2693538,1.931520645,3.931520645,3.931520645,21,3.068479355,1.597752289,22.06847936,9,1,1.3436003,-2.481640001,2.45006697,-2.9726789,-0.616907744,0.770798682,2.471663079,-0.48778764,0.858225123,0.17647059,2,4,8,0.23529412,4078.056541,1370.872266,265.0379792,2707.184271,1.063891539,15,4.615194034,-3.571836387,-2.295630467,0.475437693,15.46326405,-179.9001843,-229.0557322,-0.38934831,18.29079715,75310.23359,8.449362956,-98.06519677,0.85431612,9.519195243,0.005077299,14.51122027,48.90964775,0.663494189,0.250467213,0.506336038,6.347191756,2.129428644,-0.86277896,-0.398025437,0.107441816,-2.188072468,-0.323065286,0.182924471,-0.559698085,-0.23235405,0.231269209,2.910484021,8.860024747,4.143685425,-1.4806025,-2.658899461,1.164305993,10.84960736,7.803337393,1.656465193,0.177262428,6.1186266,7.2091179,10,9.068479355,1,1,1.139427281,-3.073039689,1,0.451229946,0.843806268,23,2,9.56427996,3.963308441,-2.894829086,0.102547914,0.124499255,90.99316272,37.80429223,55.52189863,17.61206293,43.095066,0,29.22132946,45.99614821,36.764713,13.566921,11.51141721,12.08144783,0.731733878,0.32721328,0.090858906,133.3597694,37.03199313,274.2478016,0.46666667,2446.045683,2487.398033,2921.145576,1451.705225,-8.497800504,0.125492868,0.164868177,0.632861016,0.387723257,67.19856858,225.2570631,0,0.113814619,0.41935483,74.37575272,18.439579,29.804539,18.868406,0,4.6558404,25.01167928,80.87909472,34.79628,66.223206,209.26778,0,2.244885182,1.497414919,0.36875206,30.22550993,41.55669607,70.6643388,51.01223,3.148257201,0.084031367,2.670750426,2.333407781,0.259755153,894.2163891,94.86801343,0.719142274,1.205849711,1.572740044,0.760345129,2.696909527,2.790229183,-2.88932292,-10.12594605,1.315049598,169.5431123,148.8690441,13.59852998,0.162662753,0.617785068,0.717002829,0.905457382,0.526932422,0.729725259,1.344892595,2.093806298,2.31601655,2.464294978,2.714603351,2.741527805,2.66035106,1.506824072,1498.552784,949.3515598,13.2206396,800.4825157,144.5810688,70.45908349,32.19384721,13.00274583,2855
7.328109,3.893503002,0.285183328,17.50751655,-120635.5455,283.470455,-10.42107262,61.004654,411.1401085,159.7657889,272.3734112,353.8839803,2,4,5,21,3,1.6255069,21,10,1,1.3436003,-2.4812427,2.4501898,-2.9726789,-0.66056538,0.70735139,2.4705095,-0.46663666,0.86098188,0.17647059,2,4,8,0.23529412,4048.085504,1413.607701,251.3743173,2634.477794,1.08192148,15,4.314956239,-3.314336582,-2.376479047,-0.786243987,16.65018705,-198.8365066,-242.8804445,-0.384639737,3.693695399,13061.62153,0.154362785,-92.20066807,1.009917394,8.948680486,0.005454138,14.05347807,48.1567259,0.65674776,0.254545687,0.434616622,6.46633841,2.252220188,-0.86277908,-0.41481397,0.12142921,-2.1880713,-0.33640981,0.19313964,-0.55969793,-0.2415593,0.25253537,2.892669,10.834174,4.1517267,-2.0004458,-2.4871233,1.0222913,11.190127,8.6408377,1.1150942,0.013551933,6.1186266,7.1747813,11,9,0,2,-0.04047,-3.2357099,1,0.517857664,0.853874283,23,2,9.8459997,4.056849,-3.0568492,0.099223599,0.11788829,91.608246,29.857702,80.440025,15.318564,43.095066,0,28.631105,23.164757,36.764713,13.566921,22.867195,6.7880106,0.71687108,0.287494,0.1062637,116.59073,43.094337,288.95071,0.46666667,2578.195661,2313.077633,2491.235506,1595.013723,-8.8479996,0.1218769,0.18067273,0.67648685,0.43500289,73.270279,249.68198,0,0.10929023,0.54838711,92.310745,18.439579,29.804539,18.868406,0,4.6558404,23.862217,98.814087,34.79628,66.223206,190.76694,0,2.218284468,1.570214398,0.36875206,36.297226,41.167557,70.2752,75.80275,2.411728438,0.067194565,2.707899046,2.40036466,0.317056685,819.5517702,86.61601164,1.505696252,1.09054839,1.686636575,3.05165822,3.807693077,1.542260218,-2.893759112,-9.94096374,1.302767745,219.595782,224.8345192,14.83845756,0.212152043,0.557210681,0.609437205,0.863901102,0.48419761,0.718580822,1.197169521,1.724794586,1.786759597,1.834822768,1.944775019,2.356374412,2.383202939,1.51112465,1529.85205,1009.455293,14.31726552,784.6207737,143.5653074,70.29973584,32.69085246,12.93276326,2855
